Order Date,Region,Category,Sales,Profit
2021-01-31,South,Furniture,1757.78,426.59
2021-02-16,Central,Office Supplies,177.94,-11.73
2021-05-10,Central,Furniture,1116.71,56.79
2021-12-18,West,Furniture,1652.09,-156.56
2023-09-05,Central,Technology,1972.92,-57.24
2021-02-27,West,Office Supplies,1454.17,221.32
2023-03-23,West,Office Supplies,571.1,145.19
2023-02-07,South,Office Supplies,1405.15,215.15
2022-11-14,West,Furniture,1417.42,234.8
2023-09-24,South,Technology,1405.93,-82.21
2021-10-13,South,Office Supplies,1711.44,284.0
2023-12-31,South,Technology,193.01,15.78
2023-06-05,Central,Technology,234.67,37.68
2022-02-01,South,Furniture,1288.42,39.26
2021-01-26,West,Office Supplies,1908.68,253.08
2021-11-09,Central,Technology,942.36,65.61
2021-05-06,West,Office Supplies,1921.91,237.27
2023-03-22,Central,Office Supplies,1877.41,-77.28
2021-07-07,West,Office Supplies,1807.76,105.45
2022-11-29,East,Technology,1821.5,90.55
2023-03-21,East,Furniture,1798.67,349.95
2022-12-17,East,Furniture,1643.38,300.02
2022-03-26,West,Technology,1396.06,367.92
2022-06-07,Central,Office Supplies,68.33,10.44
2023-09-13,South,Office Supplies,281.86,7.28
2022-10-20,South,Furniture,285.78,60.95
2022-08-20,West,Technology,66.61,6.58
2021-04-10,West,Technology,251.07,-5.67
2022-09-08,West,Furniture,1841.1,366.31
2023-08-06,West,Technology,1334.33,-62.7
2022-07-10,South,Technology,637.9,-18.33
2021-10-05,Central,Furniture,1590.85,323.74
2022-05-06,South,Furniture,986.97,205.35
2021-09-12,West,Technology,301.41,65.2
2022-01-16,East,Technology,1771.31,30.7
2023-06-11,South,Furniture,690.55,170.31
2022-06-26,East,Furniture,1403.74,265.4
2023-04-05,East,Office Supplies,595.38,139.07
2023-05-29,West,Technology,1010.14,185.3
2021-10-08,South,Technology,1636.18,215.71
2023-02-12,Central,Furniture,330.42,-18.58
2023-04-23,South,Furniture,1954.96,360.44
2022-12-20,Central,Office Supplies,159.03,28.02
2021-11-24,Central,Office Supplies,1077.34,26.93
2021-07-30,West,Furniture,1833.73,356.34
2022-12-28,Central,Technology,1892.47,227.44
2023-07-12,South,Office Supplies,479.58,59.35
2022-07-06,South,Furniture,305.09,14.35
2021-01-26,East,Furniture,1454.32,-77.49
2021-01-27,Central,Furniture,103.11,-1.36
2022-12-03,West,Technology,980.77,203.54
2022-11-13,West,Furniture,1596.78,13.69
2022-02-17,South,Furniture,1129.3,-111.91
2021-06-16,Central,Technology,392.27,117.21
2021-06-18,West,Furniture,984.35,-15.48
2021-08-17,Central,Furniture,1844.12,299.03
2022-01-02,Central,Office Supplies,1242.08,336.32
2022-06-12,East,Furniture,1448.55,202.63
2023-03-02,West,Technology,685.8,150.61
2022-06-08,East,Office Supplies,393.2,114.24
2021-04-16,West,Furniture,526.17,128.46
2023-01-02,Central,Technology,1075.69,132.48
2023-08-23,West,Furniture,574.84,26.14
2021-05-13,South,Office Supplies,1093.09,101.64
2022-06-18,Central,Technology,1421.43,336.5
2023-09-02,West,Office Supplies,1474.1,355.76
2021-09-26,East,Technology,346.08,82.49
2022-11-04,East,Technology,1505.85,209.15
2023-03-02,Central,Furniture,1351.92,122.73
2021-01-18,East,Technology,43.77,1.07
2021-04-27,Central,Technology,136.57,-13.47
2023-03-09,Central,Furniture,1299.57,267.44
2022-07-05,Central,Technology,779.73,8.42
2023-07-18,West,Technology,309.29,9.86
2023-01-23,Central,Technology,107.91,25.62
2022-02-26,East,Technology,335.61,-26.55
2022-10-08,South,Furniture,1915.88,519.3
2022-07-12,West,Furniture,1460.58,-145.26
2021-02-19,East,Office Supplies,1064.86,293.55
2022-11-09,Central,Technology,1884.25,154.33
2021-04-16,Central,Furniture,1245.84,-73.69
2022-10-20,South,Technology,1456.78,247.16
2023-09-15,East,Furniture,579.65,149.75
2023-04-22,West,Office Supplies,1186.18,89.24
2022-03-22,East,Technology,304.08,53.68
2021-03-11,Central,Office Supplies,820.88,239.49
2021-05-30,West,Office Supplies,85.82,-0.32
2023-02-13,Central,Office Supplies,448.92,102.43
2023-08-02,Central,Furniture,168.24,3.04
2022-03-31,East,Technology,787.8,55.57
2023-08-04,South,Furniture,1689.21,21.46
2022-08-24,Central,Furniture,768.31,60.24
2022-10-15,East,Technology,1666.65,-163.27
2022-12-26,West,Technology,1319.87,28.21
2021-08-21,South,Technology,1028.87,80.37
2021-09-08,Central,Technology,489.05,74.77
2021-03-20,Central,Furniture,1845.87,286.01
2023-12-12,West,Technology,127.32,17.0
2023-06-17,East,Technology,1384.05,23.82
2023-07-10,Central,Technology,1250.05,348.72
2023-02-20,West,Office Supplies,893.26,50.73
2021-08-14,Central,Technology,495.84,-6.57
2023-12-11,East,Technology,872.78,106.31
2023-11-24,South,Furniture,1748.09,348.87
2023-03-14,East,Office Supplies,1676.8,-159.47
2023-01-12,East,Furniture,1883.93,19.85
2021-05-11,East,Office Supplies,629.43,144.76
2023-10-20,West,Furniture,786.47,80.86
2022-09-24,Central,Furniture,57.08,3.62
2023-04-18,South,Technology,1887.04,513.96
2023-01-29,West,Technology,672.19,-43.15
2022-12-05,East,Office Supplies,820.24,119.94
2022-05-12,South,Office Supplies,1817.45,67.02
2021-11-19,East,Office Supplies,1062.66,-76.16
2022-09-07,East,Technology,1141.03,-16.55
2021-11-25,East,Furniture,368.94,55.77
2021-05-13,South,Office Supplies,1007.35,-89.34
2023-04-15,Central,Technology,1838.05,251.63
2022-10-13,East,Technology,1126.26,318.44
2021-05-01,Central,Furniture,525.13,114.5
2022-08-29,South,Furniture,81.74,3.13
2023-08-23,South,Technology,685.88,-30.67
2021-05-09,East,Furniture,1153.73,99.25
2021-01-29,Central,Furniture,104.37,5.97
2022-12-23,Central,Technology,1227.39,354.34
2021-11-29,East,Office Supplies,1056.36,312.63
2023-08-02,West,Office Supplies,1571.2,100.92
2023-11-14,West,Technology,77.2,-3.13
2021-12-22,South,Office Supplies,1566.08,413.83
2021-05-19,South,Technology,1051.34,228.58
2021-01-29,West,Technology,753.65,78.76
2023-07-20,West,Furniture,1931.46,89.12
2022-05-11,West,Office Supplies,337.04,26.72
2023-10-11,East,Technology,1091.82,284.69
2022-10-17,East,Office Supplies,655.54,-17.14
2023-04-08,East,Office Supplies,1064.42,237.06
2021-12-17,East,Office Supplies,1113.51,-103.25
2022-07-08,East,Technology,197.11,52.87
2021-10-26,East,Furniture,1329.05,133.06
2021-03-05,South,Office Supplies,1276.27,-11.87
2023-01-25,Central,Technology,1543.55,-152.59
2023-02-09,South,Office Supplies,199.5,24.7
2023-04-14,Central,Furniture,608.57,-1.34
2021-06-15,South,Office Supplies,1307.22,199.36
2022-05-21,South,Technology,290.73,3.62
2023-03-04,East,Office Supplies,1361.64,-88.22
2023-04-13,East,Office Supplies,136.87,13.96
2023-05-08,Central,Office Supplies,683.16,85.94
2023-03-17,Central,Furniture,1696.49,137.48
2023-01-31,East,Office Supplies,1553.1,129.24
2023-04-13,South,Technology,1296.63,176.16
2021-10-10,Central,Office Supplies,1743.51,192.73
2022-01-14,West,Office Supplies,1424.35,-66.91
2021-07-17,West,Office Supplies,1048.36,-22.19
2023-10-12,West,Furniture,1959.84,-84.83
2023-10-21,Central,Technology,1395.82,247.5
2022-07-10,East,Office Supplies,1210.71,134.92
2021-12-22,East,Technology,829.56,59.68
2023-11-07,East,Technology,1806.78,396.29
2022-10-01,Central,Furniture,605.5,18.36
2022-01-14,Central,Technology,38.25,4.87
2022-11-11,West,Office Supplies,409.55,-28.77
2022-05-21,Central,Furniture,236.84,46.84
2023-06-18,West,Furniture,651.61,116.04
2021-03-17,West,Technology,1655.24,365.73
2021-08-19,East,Furniture,1310.03,332.47
2023-08-20,Central,Technology,354.58,72.05
2021-10-29,East,Technology,1581.87,376.16
2022-12-27,East,Furniture,1018.36,38.96
2021-08-03,Central,Office Supplies,1035.17,38.65
2021-03-10,Central,Technology,736.98,204.67
2022-01-28,South,Furniture,1731.94,460.4
2021-09-24,West,Furniture,650.29,77.64
2023-12-29,South,Technology,206.4,9.62
2022-09-03,West,Technology,619.4,152.62
2023-10-06,West,Technology,1436.4,42.18
2023-08-20,West,Technology,1322.01,-50.96
2022-12-29,East,Office Supplies,392.27,61.11
2022-11-04,East,Office Supplies,241.33,-20.02
2022-02-27,Central,Office Supplies,1328.51,68.61
2021-04-25,West,Office Supplies,1359.23,303.2
2021-08-08,West,Furniture,744.98,13.47
2021-01-31,West,Technology,1688.75,460.23
2022-09-09,East,Furniture,1956.85,552.48
2022-06-23,Central,Furniture,427.18,96.68
2023-01-09,East,Office Supplies,1162.6,343.03
2023-10-23,South,Furniture,30.59,3.44
2023-05-21,South,Office Supplies,1431.85,182.82
2021-04-11,South,Technology,840.28,197.02
2023-12-18,Central,Office Supplies,402.67,39.11
2022-11-23,South,Technology,1509.4,94.62
2023-07-30,Central,Office Supplies,1625.08,237.1
2021-12-07,East,Furniture,240.11,39.15
2023-05-11,East,Furniture,101.17,20.27
2023-11-10,Central,Office Supplies,681.48,114.0
2021-02-07,East,Technology,1259.46,249.74
2022-10-22,East,Technology,1590.97,270.18
2023-07-17,Central,Office Supplies,1101.2,101.51
2023-11-16,South,Furniture,1169.88,-53.85
2022-03-30,Central,Technology,1603.72,343.48
2023-01-07,West,Office Supplies,1067.11,-93.57
2023-03-30,East,Technology,1230.09,365.34
2023-02-12,Central,Furniture,1042.11,241.13
2021-01-13,East,Technology,1763.31,296.88
2023-07-04,South,Office Supplies,486.32,139.4
2023-07-10,East,Technology,542.71,78.69
2023-04-05,Central,Technology,273.36,-21.17
2022-01-06,South,Furniture,1642.54,203.27
2021-11-28,South,Furniture,835.32,9.09
2021-09-18,South,Furniture,708.83,33.88
2022-11-28,West,Furniture,1963.07,164.57
2022-11-18,Central,Office Supplies,1855.07,389.27
2023-08-08,Central,Technology,1944.54,196.73
2022-01-22,South,Technology,301.75,27.12
2023-04-01,East,Technology,1784.68,37.1
2022-04-13,South,Technology,670.85,77.78
2021-03-10,West,Office Supplies,45.06,-0.03
2021-07-19,South,Furniture,794.77,3.5
2021-08-04,Central,Technology,1028.21,208.63
2021-07-31,South,Technology,234.28,8.67
2022-05-23,East,Furniture,1084.6,-86.16
2021-01-16,Central,Furniture,1642.54,61.55
2023-06-03,East,Technology,767.75,119.33
2021-11-28,South,Furniture,718.24,162.03
2022-12-18,Central,Technology,690.84,196.73
2022-07-05,West,Technology,1847.73,366.75
2023-07-31,Central,Technology,116.54,8.34
2021-09-13,East,Technology,901.25,17.71
2023-09-19,Central,Technology,543.91,-26.19
2022-12-29,West,Technology,1789.74,270.38
2023-05-30,West,Furniture,210.18,21.85
2023-03-26,West,Office Supplies,834.66,142.79
2022-10-11,West,Office Supplies,825.5,-4.25
2023-09-27,East,Technology,1779.02,52.41
2022-04-16,Central,Furniture,446.68,7.52
2022-11-21,South,Technology,1296.89,284.1
2022-12-01,West,Furniture,286.12,-9.02
2022-05-22,South,Technology,1908.87,273.71
2023-09-19,South,Technology,1194.17,-94.89
2023-10-07,Central,Office Supplies,1259.99,150.96
2023-03-15,South,Furniture,878.87,-65.42
2023-04-11,South,Furniture,697.72,-20.69
2021-08-02,East,Office Supplies,441.1,-24.17
2021-06-18,South,Office Supplies,1215.9,47.04
2023-09-05,Central,Office Supplies,1910.03,71.61
2021-05-26,South,Office Supplies,732.39,168.87
2022-05-31,Central,Furniture,1768.65,-17.2
2022-03-29,West,Furniture,314.58,-20.59
2021-03-01,South,Office Supplies,1873.53,264.93
2022-06-12,South,Technology,713.96,124.93
2023-10-21,South,Technology,771.86,13.84
2022-04-19,West,Technology,936.43,132.15
2023-01-27,East,Technology,1442.12,303.45
2023-02-21,South,Furniture,1444.91,56.38
2022-03-09,Central,Furniture,969.59,106.79
2022-02-05,East,Furniture,1055.84,-43.66
2021-02-26,East,Technology,79.42,-7.19
2023-09-30,East,Office Supplies,622.51,182.11
2021-07-05,South,Technology,705.11,14.03
2022-02-02,West,Furniture,1126.28,13.02
2022-08-28,West,Technology,1125.43,325.58
2023-02-27,South,Office Supplies,1425.6,272.71
2021-06-07,Central,Office Supplies,1439.71,193.09
2022-08-12,Central,Technology,485.72,87.3
2022-04-11,Central,Furniture,1544.97,284.23
2022-03-22,South,Furniture,58.82,12.08
2023-03-12,West,Furniture,1438.0,-105.15
2023-07-18,South,Technology,222.08,14.46
2021-01-17,West,Furniture,1464.7,26.44
2023-01-01,East,Technology,1063.69,-76.34
2021-11-22,South,Furniture,885.76,57.61
2023-09-22,West,Office Supplies,1387.52,203.23
2022-09-05,East,Office Supplies,92.01,-2.63
2022-06-30,East,Furniture,462.47,10.18
2022-08-19,South,Technology,1240.55,193.11
2023-07-10,West,Furniture,1697.49,223.61
2023-04-22,East,Technology,774.59,191.72
2021-12-10,South,Office Supplies,532.35,115.25
2023-05-09,East,Technology,1047.1,299.73
2022-03-21,Central,Furniture,1252.18,173.9
2021-08-10,South,Office Supplies,851.8,152.8
2022-08-15,East,Technology,1755.89,428.79
2023-10-28,South,Technology,1056.41,249.31
2023-10-15,South,Office Supplies,90.93,17.05
2021-01-16,West,Furniture,461.65,46.21
2022-06-08,West,Office Supplies,912.28,8.47
2023-03-14,East,Furniture,1401.5,351.62
2021-01-21,South,Furniture,455.11,95.87
2021-08-16,South,Technology,1952.99,459.27
2023-10-05,Central,Furniture,650.75,-28.43
2023-03-20,South,Furniture,1074.31,27.85
2022-02-08,West,Office Supplies,57.55,4.03
2023-12-26,South,Office Supplies,1772.08,417.04
2022-03-13,West,Furniture,1581.89,406.79
2023-04-09,Central,Technology,407.01,5.68
2023-07-23,East,Office Supplies,1867.81,326.07
2021-09-16,West,Technology,645.36,-44.45
2021-04-13,East,Office Supplies,1390.53,88.76
2023-09-20,East,Office Supplies,1641.57,155.4
2023-02-08,East,Furniture,1487.01,306.7
2023-03-24,East,Office Supplies,1836.81,471.67
2021-08-14,West,Office Supplies,1731.26,60.44
2023-08-01,Central,Technology,1989.33,221.01
2022-04-08,South,Office Supplies,381.57,60.66
2021-08-25,West,Office Supplies,623.43,19.62
2023-11-16,Central,Technology,1279.73,376.52
2022-05-21,South,Furniture,1471.43,368.31
2023-03-25,East,Furniture,1078.52,20.02
2023-02-06,South,Office Supplies,166.38,17.17
2022-09-26,South,Office Supplies,1686.36,-12.92
2023-09-18,Central,Technology,1922.53,203.41
2022-09-10,South,Furniture,822.92,142.64
2021-09-30,East,Furniture,465.13,-30.6
2021-08-20,West,Furniture,58.24,14.45
2023-02-07,West,Technology,489.85,67.35
2022-05-11,Central,Technology,1405.84,415.91
2023-11-14,East,Technology,1824.95,-163.81
2022-05-17,East,Office Supplies,205.16,47.72
2021-01-25,South,Furniture,1115.45,241.81
2021-10-15,Central,Office Supplies,1397.15,-65.47
2021-12-04,East,Office Supplies,567.23,19.36
2023-11-27,East,Technology,1148.4,291.6
2021-05-17,East,Furniture,1436.19,154.22
2022-05-23,West,Office Supplies,1678.68,101.58
2021-08-15,West,Furniture,915.95,240.16
2021-11-16,West,Office Supplies,1500.76,-94.04
2023-07-05,South,Technology,617.53,55.11
2021-03-27,South,Office Supplies,441.83,71.11
2023-07-15,South,Technology,390.88,56.06
2021-02-22,East,Furniture,730.57,4.17
2023-05-10,West,Office Supplies,91.04,11.41
2023-05-17,East,Office Supplies,580.32,106.45
2022-03-09,East,Technology,1311.4,175.67
2023-09-26,Central,Technology,1302.88,226.42
2021-04-10,East,Furniture,165.64,0.4
2023-09-17,South,Technology,589.08,137.34
2022-08-22,West,Furniture,1147.72,91.68
2022-02-07,West,Office Supplies,650.73,191.89
2022-01-31,East,Furniture,847.62,-76.87
2022-02-19,South,Furniture,1431.37,74.61
2023-07-28,South,Furniture,38.35,-1.07
2022-11-08,South,Office Supplies,567.26,69.34
2022-04-08,West,Office Supplies,301.9,-0.82
2022-06-25,South,Technology,272.67,53.17
2021-03-25,South,Furniture,1918.9,484.99
2021-09-28,East,Office Supplies,765.59,-11.98
2021-09-01,Central,Furniture,1063.64,-38.0
2022-01-23,South,Furniture,1472.97,368.45
2021-08-02,East,Furniture,113.95,5.07
2023-03-29,East,Office Supplies,497.22,36.71
2021-02-28,South,Furniture,1667.65,-19.37
2023-06-02,Central,Furniture,1726.74,121.09
2023-04-23,West,Technology,758.44,-5.67
2023-07-13,Central,Furniture,762.23,126.81
2021-05-03,South,Technology,1518.66,151.18
2022-03-15,Central,Furniture,604.24,130.05
2023-10-19,East,Technology,251.85,6.32
2022-07-16,East,Office Supplies,529.92,54.18
2021-04-28,Central,Office Supplies,786.94,3.0
2023-06-24,West,Furniture,123.37,33.78
2022-01-30,Central,Technology,967.79,105.27
2023-05-26,South,Office Supplies,1485.21,-45.47
2023-07-24,West,Furniture,1037.22,9.45
2023-08-10,Central,Furniture,162.35,-10.85
2021-03-16,Central,Technology,891.5,-79.23
2021-10-22,West,Technology,1423.63,157.12
2021-01-21,Central,Furniture,135.03,4.71
2023-11-05,South,Technology,138.5,39.54
2022-07-14,East,Technology,753.79,-23.72
2022-01-07,South,Office Supplies,406.03,88.34
2023-03-29,Central,Technology,1870.87,49.37
2023-12-29,East,Furniture,1171.06,-12.4
2023-04-26,West,Technology,588.9,169.52
2022-06-05,South,Furniture,1415.46,312.86
2022-01-06,West,Furniture,762.36,116.07
2021-04-11,East,Technology,281.59,50.36
2022-10-23,Central,Technology,489.72,145.23
2023-08-26,East,Technology,1292.64,177.46
2021-08-31,East,Office Supplies,122.71,-7.27
2023-01-23,West,Office Supplies,559.92,-41.46
2022-05-27,South,Technology,432.46,72.07
2023-04-29,East,Furniture,418.25,68.19
2022-07-09,Central,Technology,1371.87,273.37
2021-08-14,East,Office Supplies,1655.12,-93.5
2021-08-02,West,Office Supplies,1437.42,399.55
2022-12-19,South,Technology,1298.54,156.43
2021-03-08,Central,Furniture,1834.57,293.21
2022-01-31,West,Furniture,135.62,-11.67
2022-09-04,East,Office Supplies,351.62,100.0
2023-11-02,East,Office Supplies,840.53,105.1
2023-02-09,South,Office Supplies,757.45,94.94
2022-02-11,West,Furniture,847.74,235.18
2023-07-14,West,Office Supplies,428.78,116.52
2022-10-09,South,Office Supplies,316.02,-3.75
2021-08-10,Central,Furniture,1028.2,280.12
2022-10-16,West,Office Supplies,1857.54,361.57
2022-03-04,South,Office Supplies,796.1,-73.59
2023-09-04,West,Technology,105.84,-0.43
2023-10-03,South,Office Supplies,1418.21,92.46
2022-01-06,East,Technology,596.39,79.4
2023-04-30,East,Office Supplies,505.29,91.22
2023-05-06,West,Office Supplies,662.03,-10.54
2021-08-17,West,Technology,1453.15,341.03
2021-10-07,East,Office Supplies,1641.26,391.09
2023-12-07,Central,Technology,1184.35,182.39
2023-09-02,South,Office Supplies,658.51,176.77
2023-01-28,Central,Technology,634.75,142.94
2023-11-14,Central,Technology,266.13,-3.02
2021-11-17,Central,Office Supplies,1867.94,409.96
2021-10-01,East,Office Supplies,1283.52,361.03
2022-07-10,West,Technology,73.41,-3.3
2023-04-24,Central,Furniture,1331.49,388.1
2022-10-30,East,Office Supplies,905.36,-81.49
2023-09-27,South,Office Supplies,1945.66,211.82
2022-01-15,West,Furniture,1641.76,344.04
2022-12-12,South,Furniture,359.21,77.65
2023-01-16,Central,Technology,1445.82,280.3
2022-11-06,West,Office Supplies,981.42,109.66
2021-04-26,Central,Technology,390.35,62.61
2022-08-28,West,Office Supplies,1403.51,252.59
2023-12-02,Central,Furniture,1103.83,107.97
2022-01-14,South,Technology,80.14,11.08
2022-04-11,South,Office Supplies,1300.24,310.17
2021-10-07,Central,Office Supplies,1277.27,32.13
2022-09-10,West,Furniture,305.29,33.36
2021-04-28,South,Furniture,711.0,-68.69
2021-11-05,West,Office Supplies,1180.08,206.48
2021-04-10,West,Furniture,294.79,-6.44
2021-09-18,South,Furniture,1708.39,157.86
2023-09-20,East,Technology,74.42,-1.18
2021-10-13,East,Office Supplies,223.62,-20.26
2021-11-24,West,Technology,249.89,23.31
2021-03-04,South,Furniture,1065.65,74.52
2022-11-18,East,Office Supplies,1247.83,87.42
2023-01-08,Central,Furniture,819.41,-13.5
2023-10-28,West,Furniture,591.56,164.98
2022-10-01,East,Office Supplies,1622.45,-159.97
2023-07-25,South,Furniture,155.21,39.83
2022-04-21,South,Technology,574.98,111.98
2021-02-22,West,Office Supplies,97.45,-3.04
2023-01-24,South,Furniture,47.5,4.22
2022-05-01,Central,Furniture,719.69,212.7
2022-02-13,Central,Furniture,405.75,63.9
2023-10-28,East,Office Supplies,551.36,-27.04
2022-10-30,South,Technology,1645.48,136.67
2023-04-15,Central,Furniture,342.7,29.91
2023-05-26,West,Furniture,1564.86,345.69
2022-01-02,South,Furniture,1356.6,361.49
